source,subject_id,split,setting,primary_protocol_changed,region,start_frame,end_frame_exclusive,duration_seconds,max_speed_deg_s,annotation_status,pose_semantics
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,trunk,2228,2803,9.583333333333334,4.974936740233932,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,trunk,2836,2988,2.533333333333333,4.983547180261152,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,trunk,3041,3588,9.116666666666667,4.972298293067296,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,trunk,3641,4350,11.816666666666666,4.952273922471751,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,trunk,4351,5264,15.216666666666667,4.882548952471209,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,1,135,2.2333333333333334,4.423929202563965,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,492,727,3.9166666666666665,4.88333304439329,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,782,979,3.283333333333333,2.4303709392165,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,980,1342,6.033333333333333,4.570076976255825,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,1343,1584,4.016666666666667,1.8991941407365696,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,1642,1849,3.45,4.940311056511513,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,1901,2227,5.433333333333334,2.7225844555397005,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,2228,2529,5.016666666666667,4.904316620088978,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,2583,2783,3.3333333333333335,4.986003759721051,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,2834,4318,24.733333333333334,4.887076524911378,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_01/05.pkl,s_01,train,reference_smoothed_1s_5,False,lower_body,4496,5236,12.333333333333334,4.91550202960921,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,trunk,8982,9114,2.2,8.2993900624066,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,lower_body,3623,3766,2.3833333333333333,9.867625810845535,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,lower_body,3768,4188,7.0,9.963654587473776,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,lower_body,4231,4506,4.583333333333333,9.741854358772999,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,lower_body,6753,6894,2.35,9.39585992085902,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,lower_body,7266,7546,4.666666666666667,9.79797357798382,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,lower_body,7548,7778,3.8333333333333335,9.620033966495855,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,lower_body,7779,7969,3.1666666666666665,9.968605286774444,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,lower_body,7972,8462,8.166666666666666,9.845231685201398,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,lower_body,8622,8876,4.233333333333333,9.974831845716098,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_10,False,lower_body,8973,9114,2.35,8.759557436959474,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_15,False,trunk,8982,9114,2.2,8.2993900624066,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_15,False,lower_body,3611,4509,14.966666666666667,14.603476360422292,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_15,False,lower_body,6752,6896,2.4,13.312490440609773,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_15,False,lower_body,6900,8462,26.033333333333335,14.843967612774613,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_15,False,lower_body,8532,8879,5.783333333333333,14.78050528516482,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,raw_15,False,lower_body,8961,9114,2.55,14.718785309111299,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,2000,2188,3.1333333333333333,4.8741075995694265,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,7985,8462,7.95,4.931162042669922,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,8532,8837,5.083333333333333,4.926645830216654,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,8962,9114,2.533333333333333,4.919269198481108,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,409,529,2.0,4.941220571317545,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,593,1149,9.266666666666667,4.983773879575653,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,1266,2363,18.283333333333335,4.946742895801907,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,2377,2642,4.416666666666667,4.8331191870572905,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,2643,4491,30.8,4.715416962124922,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,4729,4856,2.1166666666666667,4.982966054419158,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,5949,6216,4.45,4.903132829265785,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,6217,6647,7.166666666666667,4.604716542444257,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,6648,8462,30.233333333333334,3.950016130652009,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,8532,8863,5.516666666666667,4.565820036404891,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/01.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,8961,9114,2.55,4.933130662601283,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/02.pkl,s_02,train,raw_15,False,trunk,6333,6477,2.4,12.377237230618638,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/02.pkl,s_02,train,raw_15,False,lower_body,4,125,2.0166666666666666,14.93445042085501,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/02.pkl,s_02,train,raw_15,False,lower_body,6329,6477,2.466666666666667,14.312251872109414,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/02.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,1,156,2.5833333333333335,4.954336400711338,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/02.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,6304,6477,2.8833333333333333,4.673771290384722,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/02.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,6302,6477,2.9166666666666665,4.463879316691416,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/04.pkl,s_02,train,raw_10,False,trunk,288,417,2.15,9.877417986851446,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/04.pkl,s_02,train,raw_10,False,lower_body,23,155,2.2,9.68264907090164,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/04.pkl,s_02,train,raw_10,False,lower_body,156,435,4.65,9.083522048945381,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/04.pkl,s_02,train,raw_15,False,trunk,37,418,6.35,13.44746540653811,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/04.pkl,s_02,train,raw_15,False,lower_body,20,440,7.0,14.710739886520575,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/04.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,55,425,6.166666666666667,4.96979971397279,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/04.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,41,418,6.283333333333333,4.721080601187673,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_5,False,trunk,1560,2129,9.483333333333333,4.926157380689836,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_5,False,trunk,2485,2708,3.716666666666667,4.828550276804158,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_5,False,lower_body,1466,1619,2.55,4.739844857600299,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_5,False,lower_body,1620,2162,9.033333333333333,4.036212116622157,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_5,False,lower_body,2429,2704,4.583333333333333,4.9823917234191955,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_5,False,lower_body,3166,3301,2.25,4.778506512946199,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_5,False,lower_body,4999,5125,2.1,4.902878837118389,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_5,False,lower_body,5634,5828,3.2333333333333334,3.7536206683886615,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,trunk,1385,1540,2.5833333333333335,9.403898300211276,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,trunk,1541,2163,10.366666666666667,9.901497680241265,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,trunk,2414,2709,4.916666666666667,9.072892853770961,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,trunk,2884,3304,7.0,9.558398313350427,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,trunk,4944,5143,3.316666666666667,9.762238890841168,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,trunk,5593,5828,3.9166666666666665,9.923798219748573,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,lower_body,13,135,2.033333333333333,9.72785858017574,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,lower_body,1027,1173,2.433333333333333,9.652469979185662,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,lower_body,1367,2162,13.25,8.491783483132634,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,lower_body,2400,2706,5.1,9.067312368361849,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,lower_body,2882,3306,7.066666666666666,9.991947153453431,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,lower_body,3559,3823,4.4,8.956032743726654,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,lower_body,3836,4309,7.883333333333334,9.153694066905901,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,lower_body,4657,4897,4.0,9.702745118706078,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,lower_body,4916,5174,4.3,9.827664456737992,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_10,False,lower_body,5593,5828,3.9166666666666665,6.1232732927134474,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,trunk,15,142,2.1166666666666667,13.001945647093793,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,trunk,1368,2163,13.25,14.198596432956997,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,trunk,2413,2709,4.933333333333334,14.776964483195327,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,trunk,2872,3305,7.216666666666667,14.539888397772263,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,trunk,3573,3733,2.6666666666666665,14.296725554224794,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,trunk,3848,4235,6.45,14.242471083737232,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,trunk,4768,4895,2.1166666666666667,11.684640793756229,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,trunk,4918,5177,4.316666666666666,14.301892296842993,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,trunk,5593,5828,3.9166666666666665,9.923798219748573,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,lower_body,12,137,2.0833333333333335,13.103552567718895,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,lower_body,774,904,2.1666666666666665,14.963268936243068,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,lower_body,1017,1271,4.233333333333333,14.607938847841915,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,lower_body,1355,2210,14.25,14.611571141537306,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,lower_body,2392,2707,5.25,13.907476917023613,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,lower_body,2867,3309,7.366666666666666,13.568973951985047,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,lower_body,3534,3825,4.85,14.329318739111473,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,lower_body,3832,4431,9.983333333333333,14.39708107655747,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,lower_body,4581,5176,9.916666666666666,14.924139292915392,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,raw_15,False,lower_body,5593,5828,3.9166666666666665,6.1232732927134474,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,1,276,4.583333333333333,4.615064586594839,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,651,890,3.9833333333333334,4.841076390554994,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,1025,1150,2.0833333333333335,4.9964232803633495,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,1367,2160,13.216666666666667,4.980941032946121,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,2418,2699,4.683333333333334,4.993408650215712,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,2896,3342,7.433333333333334,4.953152588471469,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,3522,3791,4.483333333333333,4.982252167805362,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,3875,4308,7.216666666666667,4.956695211734042,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,4720,5153,7.216666666666667,4.891968498752723,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,trunk,5593,5828,3.9166666666666665,0.7142626314798658,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,651,886,3.9166666666666665,4.984150377757966,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,1015,1256,4.016666666666667,4.957053692717201,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,1349,2181,13.866666666666667,4.9511358194915225,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,2403,2702,4.983333333333333,4.893552090439072,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,2889,3289,6.666666666666667,4.988657652372449,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,3538,5152,26.9,4.77578065077254,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_02/05.pkl,s_02,train,reference_smoothed_1s_5,False,lower_body,5593,5828,3.9166666666666665,1.1840637633853868,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_03/01.pkl,s_03,train,raw_10,False,lower_body,9479,9603,2.066666666666667,9.498894002368978,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_03/01.pkl,s_03,train,raw_15,False,lower_body,9479,9603,2.066666666666667,9.498894002368978,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_03/01.pkl,s_03,train,reference_smoothed_1s_5,False,trunk,8840,9011,2.85,4.8080256134095904,candidate_not_reviewed,unknown
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_03/01.pkl,s_03,train,reference_smoothed_1s_5,False,trunk,9479,9604,2.0833333333333335,4.679571322621926,candidate_not_reviewed,unknown
