source,subject,setting,region,frame_a,frame_b,current_max_rotation_deg,current_max_acc_difference_m_s2,reference_pose_gap_deg,large_pose_gap
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1050,3900,14.308315379579332,1.849170739032009,3.5391414789161346,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1050,7170,18.375342443699637,1.8008757769287116,20.221916621979332,True
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1050,7170,18.375342443699637,1.8008757769287116,3.997938247046535,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1050,8790,16.22180918564529,1.1464410979735313,6.776668522314207,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1050,8790,16.22180918564529,1.1464410979735313,3.3045460280453702,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,1380,5.301669157108571,1.9391425065628376,2.398962461113735,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,1380,5.301669157108571,1.9391425065628376,1.5847120413877294,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,1500,3.113516109692594,0.8332960357575064,1.778394215477321,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,1500,3.113516109692594,0.8332960357575064,0.7142420517836411,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,1620,7.07175396307107,1.8477596901678646,2.75854712842378,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,1620,7.07175396307107,1.8477596901678646,0.9773006234697338,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,1650,6.923238215891922,0.9864458092429164,3.2735955119278657,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,1650,6.923238215891922,0.9864458092429164,1.4654617750491117,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,2070,8.647918126126275,1.0268584378584034,4.332074311252567,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,2070,8.647918126126275,1.0268584378584034,2.040750395321537,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,2190,9.418958886304898,1.3673518179602409,4.3698905941068995,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,2190,9.418958886304898,1.3673518179602409,1.6737991565433454,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,2310,15.767305121143117,1.747774873683545,6.949412885650149,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,2310,15.767305121143117,1.747774873683545,3.024507947177471,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,2340,12.37913207193123,0.9602952713532587,5.229810230439563,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,2340,12.37913207193123,0.9602952713532587,1.816013715678605,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,2460,11.929721603995429,0.9012635088192723,5.154037237775297,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,2460,11.929721603995429,0.9012635088192723,1.8079462139307292,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,2580,12.191271402794783,1.5830504133872965,5.355121072248296,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,2580,12.191271402794783,1.5830504133872965,2.8824779536562306,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,2610,10.003086602605741,1.0247135968108418,4.44094943523404,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,2610,10.003086602605741,1.0247135968108418,1.669494845037648,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,2730,10.878356371894357,0.9387834633748328,4.803156074473236,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,2730,10.878356371894357,0.9387834633748328,1.3433550127755645,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,2850,12.265853068092278,1.3961540742117005,5.484453718428295,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,2850,12.265853068092278,1.3961540742117005,4.934542347373909,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,2880,11.503570962334326,0.8374445917878202,5.155800799103031,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,2880,11.503570962334326,0.8374445917878202,2.483858306884153,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,3000,11.812799795884626,1.8008587304823331,2.953201586002107,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,3000,11.812799795884626,1.8008587304823331,1.7478136459043183,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,3030,7.519435168603357,1.662929274115626,8.999227596383488,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,3030,7.519435168603357,1.662929274115626,1.5713545903313708,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,3360,9.497322924610438,0.9837065021234148,4.468052106334064,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,3360,9.497322924610438,0.9837065021234148,2.336010087085718,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,3390,18.652731657924996,0.7300101592823297,5.925996587575775,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,3390,18.652731657924996,0.7300101592823297,1.6461583519354128,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,3900,17.251383756190343,1.0525011538883202,8.241496994826074,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,3900,17.251383756190343,1.0525011538883202,3.849667741139831,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,4740,12.44421136846793,1.8835934187677181,9.436687325283568,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,4740,12.44421136846793,1.8835934187677181,3.8817055672757816,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,7170,18.55898234759603,1.6471115353113994,20.30258711078121,True
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,7170,18.55898234759603,1.6471115353113994,3.3477305601483454,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1080,8790,14.190573964260198,1.2497243652933385,6.148192290058649,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1080,8790,14.190573964260198,1.2497243652933385,3.2620690578529032,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1110,1590,10.454136252464302,1.5566843949401339,6.137105267971875,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1110,1590,10.454136252464302,1.5566843949401339,1.0663342842301888,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1140,1560,4.259036639820677,1.4092960070267588,2.0335775127031726,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1140,1560,4.259036639820677,1.4092960070267588,0.8126645091795327,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1170,3030,15.12391038030957,1.3156497912248597,14.359274180259721,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1170,3030,15.12391038030957,1.3156497912248597,2.2049754786945917,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1170,7170,10.091041678470686,1.5746492045494478,8.664590053808848,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1170,7170,10.091041678470686,1.5746492045494478,2.617808567610996,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,1500,7.4019934807994945,1.8056825078646777,1.6332821553116752,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,1500,7.4019934807994945,1.8056825078646777,1.2803043093254878,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,1620,6.740802137832333,1.018001782263556,3.6525416456623607,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,1620,6.740802137832333,1.018001782263556,0.7760224446881304,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,1650,7.756822573793117,1.7823935529594463,3.318546867564786,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,1650,7.756822573793117,1.7823935529594463,1.8001857645762829,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2070,8.567877066258003,1.6608482690564892,3.667860442209732,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2070,8.567877066258003,1.6608482690564892,2.313488887871516,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2190,9.174253861319832,1.5522932363505237,3.6641687691396094,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2190,9.174253861319832,1.5522932363505237,2.0358868519672573,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2310,14.731394880161936,1.9861381177711288,6.332103683176159,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2310,14.731394880161936,1.9861381177711288,3.5692685732254668,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2340,11.121756763377654,1.6975049783292617,4.556031603408726,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2340,11.121756763377654,1.6975049783292617,1.9519120009940103,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2460,10.471540872486388,1.1985387994138308,4.15962318022327,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2460,10.471540872486388,1.1985387994138308,2.1405488807860467,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2580,10.90911162763013,1.6503298010692338,4.408732557634689,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2580,10.90911162763013,1.6503298010692338,3.462098663765337,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2610,12.055258160193738,1.5842370472814644,3.726008506700886,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2610,12.055258160193738,1.5842370472814644,1.994819501496429,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2700,13.54749143547559,1.857073355383636,7.506823462460405,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2700,13.54749143547559,1.857073355383636,3.2463917059923824,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2730,12.807113036875782,1.7570202328383724,4.085747095727941,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2730,12.807113036875782,1.7570202328383724,1.648044851836131,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2850,11.52269797242997,1.0938190585687952,5.497672000066537,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2850,11.52269797242997,1.0938190585687952,4.640867780579613,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,2880,12.415359150929595,1.7062955284968944,5.347795116134791,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,2880,12.415359150929595,1.7062955284968944,3.092803085095012,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,3000,11.583116581852503,1.4790789999772869,2.5709093966941383,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,3000,11.583116581852503,1.4790789999772869,2.352866767057138,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,3360,11.143596749341855,1.768786707314747,4.93592001893541,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,3360,11.143596749341855,1.768786707314747,2.144564073169603,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,3390,16.79839378250764,1.9528025544655894,6.796379934417665,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,3390,16.79839378250764,1.9528025544655894,1.314818626646124,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,3900,15.59039999415229,1.9778376271657312,9.44565108178551,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,3900,15.59039999415229,1.9778376271657312,3.5271060061414716,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1200,8790,12.8758491283602,1.5008232831045263,6.260120414908639,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1200,8790,12.8758491283602,1.5008232831045263,2.6611060237052646,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1230,1620,8.79132678096926,1.8163627191106144,3.3180401354747158,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1230,1620,8.79132678096926,1.8163627191106144,0.9863492529905337,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1230,2190,10.775355540646597,1.925418134553627,3.2144768457117023,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1230,2190,10.775355540646597,1.925418134553627,2.0248915737961046,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1230,2310,14.342774340780077,1.9331864902833982,5.958689242261503,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1230,2310,14.342774340780077,1.9331864902833982,3.137352023917437,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1230,2460,10.216167204143899,1.6268463071958246,4.294191124398703,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1230,2460,10.216167204143899,1.6268463071958246,1.8729803379202792,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1230,2610,10.240848906089457,1.927778729673156,3.478542862167469,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1230,2610,10.240848906089457,1.927778729673156,1.6496599885399303,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1230,2850,11.235814135331724,1.514957847353718,4.9782508597833885,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1230,2850,11.235814135331724,1.514957847353718,3.354528938574019,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1230,3000,14.309698882648162,1.8023868645399177,1.7329223540050052,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1230,3000,14.309698882648162,1.8023868645399177,2.5672820643060206,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1230,3090,11.437598746707117,1.7860047912711974,9.656147388654146,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1230,3090,11.437598746707117,1.7860047912711974,2.436317424283691,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1230,3360,11.042390292547509,1.909392947972626,4.6777448251422795,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1230,3360,11.042390292547509,1.909392947972626,3.292943343022421,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1230,8790,12.286253277235472,1.4054841186377547,6.162764749216445,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1230,8790,12.286253277235472,1.4054841186377547,3.5264360827522143,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1350,1650,7.480390474076393,1.8316247390426863,3.6998979282834608,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1350,1650,7.480390474076393,1.8316247390426863,2.1305735009769933,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1350,2070,8.804237229155067,1.4270504674491413,4.551723318881773,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1350,2070,8.804237229155067,1.4270504674491413,2.635224629081537,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1350,2190,10.526249429739567,1.547354566575025,4.864770957307827,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1350,2190,10.526249429739567,1.547354566575025,2.0917922714094765,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1350,2310,17.288745591633475,1.6231091730107354,7.79935153589712,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1350,2310,17.288745591633475,1.6231091730107354,3.452565944078941,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1350,2340,13.567162204268998,1.4719948543633639,5.84917592297233,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1350,2340,13.567162204268998,1.4719948543633639,2.305051942743455,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1350,2460,12.705429170330834,1.4747902525362127,5.243932021483436,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1350,2460,12.705429170330834,1.4747902525362127,2.2399840345053135,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1350,2580,13.366857413879869,1.2869897685022116,5.48729264173023,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1350,2580,13.366857413879869,1.2869897685022116,3.1770731586744856,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1350,2610,11.1572531525007,1.3693483992070163,4.93930803512891,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1350,2610,11.1572531525007,1.3693483992070163,2.1728448267980407,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,hip_knee,1350,2730,12.185467536783499,1.2529092421680617,5.3965680860227945,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/02.pkl,s_07,sensitivity_looser,spine,1350,2730,12.185467536783499,1.2529092421680617,1.798087731966513,False
